"season"	"date"	"regsea"	"VTabbr"	"VT"	"HTabbr"	"HT"	"HTTZ"	"min"	"pace"	"refs"	"VTscore"	"HTscore"
"2021"	20210627	TRUE	"CHI"	"Chicago Sky"	"CON"	"Connecticut Sun"	3	200	87.7	"Tim Greene, Fatou Cissoko-Stephens, Ashley Gloss"	58	74
"2021"	20210627	TRUE	"SEA"	"Seattle Storm"	"LVA"	"Las Vegas Aces"	0	225	98.3	"Toni Patillo, Kevin Fahy, Roy Gulbeyan"	92	95
"2021"	20210627	TRUE	"LAS"	"Los Angeles Sparks"	"PHO"	"Phoenix Mercury"	1	200	99.1	"Tiara Cruse, Robert Hussey, Randy Richardson"	79	88
"2021"	20210629	TRUE	"NYL"	"New York Liberty"	"ATL"	"Atlanta Dream"	3	200	88.1	"Jenna Reneau, Eric Brewton, Ashley Gloss"	69	73
"2021"	20210629	TRUE	"CON"	"Connecticut Sun"	"WAS"	"Washington Mystics"	3	200	89.2	"Blanca Burns, Tim Greene, Cheryl Flores"	90	71
"2021"	20210630	TRUE	"CHI"	"Chicago Sky"	"DAL"	"Dallas Wings"	2	200	104	"Roy Gulbeyan, Tiffany Bird, Toni Patillo"	91	81
"2021"	20210630	TRUE	"LVA"	"Las Vegas Aces"	"LAS"	"Los Angeles Sparks"	0	200	107.8	"Michael Price, Angelica Suffren, Brandon Schwab"	99	75
"2021"	20210630	TRUE	"MIN"	"Minnesota Lynx"	"PHO"	"Phoenix Mercury"	1	200	89.1	"Isaac Barnett, John Conley, Dannica Mosher"	82	76
"2021"	20210701	TRUE	"CON"	"Connecticut Sun"	"IND"	"Indiana Fever"	3	200	91	"Fatou Cissoko-Stephens, Robert Hussey, Eric Brewton"	86	80
"2021"	20210702	TRUE	"CHI"	"Chicago Sky"	"DAL"	"Dallas Wings"	2	200	89.4	"Tiffany Bird, Kevin Fahy, Cheryl Flores"	91	100
"2021"	20210702	TRUE	"LVA"	"Las Vegas Aces"	"LAS"	"Los Angeles Sparks"	0	200	89.2	"John Conley, Kurt Walker, Angelica Suffren"	66	58
"2021"	20210702	TRUE	"ATL"	"Atlanta Dream"	"SEA"	"Seattle Storm"	0	200	96.1	"Roy Gulbeyan, Danielle Scott, Dannica Mosher"	88	91
"2021"	20210703	TRUE	"CON"	"Connecticut Sun"	"IND"	"Indiana Fever"	3	200	85.3	"Kevin Sparrock, Michael Price, Jeffrey Smith"	67	73
"2021"	20210703	TRUE	"WAS"	"Washington Mystics"	"NYL"	"New York Liberty"	3	200	95.9	"Ashley Gloss, Tiara Cruse, Eric Brewton"	79	82
"2021"	20210703	TRUE	"MIN"	"Minnesota Lynx"	"PHO"	"Phoenix Mercury"	1	200	96.2	"Isaac Barnett, Brandon Schwab, Tim Greene"	99	68
"2021"	20210704	TRUE	"SEA"	"Seattle Storm"	"LAS"	"Los Angeles Sparks"	0	200	88.8	"Tim Greene, Kurt Walker, Brandon Schwab"	84	74
"2021"	20210704	TRUE	"ATL"	"Atlanta Dream"	"LVA"	"Las Vegas Aces"	0	200	101.1	"Isaac Barnett, Karleena Tobin, Roy Gulbeyan"	95	118
"2021"	20210705	TRUE	"DAL"	"Dallas Wings"	"NYL"	"New York Liberty"	3	200	98.1	"Kevin Fahy, Dannica Mosher, Michael Price"	96	99
"2021"	20210707	TRUE	"PHO"	"Phoenix Mercury"	"LVA"	"Las Vegas Aces"	0	225	92.8	"Danielle Scott, Tiffany Bird, Jeffrey Smith"	99	90
"2021"	20210707	TRUE	"DAL"	"Dallas Wings"	"MIN"	"Minnesota Lynx"	2	200	92.8	"Randy Richardson, Michael Price, Jenna Reneau"	79	85
"2021"	20210707	TRUE	"LAS"	"Los Angeles Sparks"	"SEA"	"Seattle Storm"	0	200	88	"Karleena Tobin, Tiara Cruse, Ashley Gloss"	62	71
"2021"	20210709	TRUE	"ATL"	"Atlanta Dream"	"CON"	"Connecticut Sun"	3	200	94.6	"Randy Richardson, Kevin Sparrock, Kurt Walker"	72	84
"2021"	20210709	TRUE	"NYL"	"New York Liberty"	"IND"	"Indiana Fever"	3	200	94.5	"Toni Patillo, Kevin Fahy, Angelica Suffren"	69	82
"2021"	20210709	TRUE	"MIN"	"Minnesota Lynx"	"LVA"	"Las Vegas Aces"	0	200	92.9	"Michael Price, Ashley Gloss, Fatou Cissoko-Stephens"	77	67
"2021"	20210709	TRUE	"SEA"	"Seattle Storm"	"PHO"	"Phoenix Mercury"	1	200	93.1	"Cheryl Flores, Jeffrey Smith, Tiara Cruse"	77	85
"2021"	20210710	TRUE	"WAS"	"Washington Mystics"	"CHI"	"Chicago Sky"	2	225	92.5	"Brandon Schwab, Angelica Suffren, John Conley"	89	85
"2021"	20210711	TRUE	"IND"	"Indiana Fever"	"ATL"	"Atlanta Dream"	3	200	96.4	"Kurt Walker, Karleena Tobin, Tiara Cruse"	79	68
"2021"	20210711	TRUE	"LVA"	"Las Vegas Aces"	"DAL"	"Dallas Wings"	2	200	94.9	"Danielle Scott, Billy Smith, Jeffrey Smith"	95	79
"2021"	20210711	TRUE	"MIN"	"Minnesota Lynx"	"LAS"	"Los Angeles Sparks"	0	200	89.6	"Ashley Gloss, Jenna Reneau, Cheryl Flores"	86	61
"2021"	20210711	TRUE	"CON"	"Connecticut Sun"	"NYL"	"New York Liberty"	3	200	87.3	"Robert Hussey, Randy Richardson, Toni Patillo"	71	54
"2021"	20210711	TRUE	"PHO"	"Phoenix Mercury"	"SEA"	"Seattle Storm"	0	200	90.3	"Michael Price, Kevin Fahy, Fatou Cissoko-Stephens"	75	82
"2021"	20210815	TRUE	"SEA"	"Seattle Storm"	"CHI"	"Chicago Sky"	2	225	94.9	"Cheryl Flores, Dannica Mosher, Fatou Cissoko-Stephens"	85	87
"2021"	20210815	TRUE	"CON"	"Connecticut Sun"	"DAL"	"Dallas Wings"	2	200	85.1	"Maj Forsberg, Blanca Burns, Tiara Cruse"	80	59
"2021"	20210815	TRUE	"IND"	"Indiana Fever"	"LAS"	"Los Angeles Sparks"	0	200	93	"Michael Price, Robert Hussey, Ashley Gloss"	70	75
"2021"	20210815	TRUE	"WAS"	"Washington Mystics"	"LVA"	"Las Vegas Aces"	0	200	96	"Roy Gulbeyan, Tim Greene, Kevin Fahy"	83	84
"2021"	20210815	TRUE	"NYL"	"New York Liberty"	"MIN"	"Minnesota Lynx"	2	200	90.6	"Jeffrey Smith, Karleena Tobin, Isaac Barnett"	78	88
"2021"	20210815	TRUE	"ATL"	"Atlanta Dream"	"PHO"	"Phoenix Mercury"	1	200	100.1	"Eric Brewton, Janetta Graham, Angelica Suffren"	81	92
"2021"	20210817	TRUE	"DAL"	"Dallas Wings"	"CHI"	"Chicago Sky"	2	200	89.5	"Brandon Schwab, Michael Price, Tim Greene"	80	76
"2021"	20210817	TRUE	"MIN"	"Minnesota Lynx"	"CON"	"Connecticut Sun"	3	200	91.9	"Danielle Scott, Angelica Suffren, Cheryl Flores"	60	72
"2021"	20210817	TRUE	"ATL"	"Atlanta Dream"	"LAS"	"Los Angeles Sparks"	0	225	95.8	"Dannica Mosher, Tiffany Bird, Jenna Reneau"	80	85
"2021"	20210817	TRUE	"WAS"	"Washington Mystics"	"LVA"	"Las Vegas Aces"	0	200	96.4	"Eric Brewton, Isaac Barnett, Jeffrey Smith"	83	93
"2021"	20210817	TRUE	"IND"	"Indiana Fever"	"PHO"	"Phoenix Mercury"	1	200	92.8	"Karleena Tobin, Maj Forsberg, Randy Richardson"	80	84
"2021"	20210818	TRUE	"SEA"	"Seattle Storm"	"NYL"	"New York Liberty"	3	200	97.5	"Kevin Fahy, Tiara Cruse, Fatou Cissoko-Stephens"	79	83
"2021"	20210819	TRUE	"MIN"	"Minnesota Lynx"	"CON"	"Connecticut Sun"	3	200	90.8	"Maj Forsberg, Brandon Schwab, Fatou Cissoko-Stephens"	71	82
"2021"	20210819	TRUE	"ATL"	"Atlanta Dream"	"LAS"	"Los Angeles Sparks"	0	200	88	"Jeffrey Smith, Janetta Graham, Eric Brewton"	64	66
"2021"	20210819	TRUE	"WAS"	"Washington Mystics"	"PHO"	"Phoenix Mercury"	1	200	91.3	"Toni Patillo, Dannica Mosher, Roy Gulbeyan"	64	77
"2021"	20210820	TRUE	"IND"	"Indiana Fever"	"DAL"	"Dallas Wings"	2	200	84.4	"Jenna Reneau, Ashley Gloss, Michael Price"	83	81
"2021"	20210820	TRUE	"SEA"	"Seattle Storm"	"NYL"	"New York Liberty"	3	200	94.7	"John Conley, Cheryl Flores, Isaac Barnett"	99	83
"2021"	20210821	TRUE	"PHO"	"Phoenix Mercury"	"ATL"	"Atlanta Dream"	3	200	93.2	"Angelica Suffren, Roy Gulbeyan, Tiara Cruse"	84	69
"2021"	20210821	TRUE	"MIN"	"Minnesota Lynx"	"CHI"	"Chicago Sky"	2	200	101.9	"Fatou Cissoko-Stephens, Matt Kallio, Kurt Walker"	101	95
"2021"	20210822	TRUE	"LAS"	"Los Angeles Sparks"	"NYL"	"New York Liberty"	3	200	98.9	"Cheryl Flores, Tim Greene, Brandon Schwab"	86	83
"2021"	20210822	TRUE	"SEA"	"Seattle Storm"	"WAS"	"Washington Mystics"	3	200	102.3	"Isaac Barnett, Blanca Burns, Michael Price"	85	78
"2021"	20210824	TRUE	"CHI"	"Chicago Sky"	"ATL"	"Atlanta Dream"	3	200	91.8	"Matt Kallio, Tim Greene, Michael Price"	86	79
"2021"	20210824	TRUE	"LVA"	"Las Vegas Aces"	"CON"	"Connecticut Sun"	3	200	88.4	"Janetta Graham, Dannica Mosher, Roy Gulbeyan"	62	76
"2021"	20210824	TRUE	"SEA"	"Seattle Storm"	"MIN"	"Minnesota Lynx"	2	200	95.5	"Toni Patillo, Eric Brewton, Tiffany Bird"	70	76
"2021"	20210824	TRUE	"LAS"	"Los Angeles Sparks"	"WAS"	"Washington Mystics"	3	200	92.3	"Fatou Cissoko-Stephens, Angelica Suffren, Maj Forsberg"	68	78
"2021"	20210825	TRUE	"PHO"	"Phoenix Mercury"	"NYL"	"New York Liberty"	3	200	92.8	"Brandon Schwab, Amy Bonner, Jeffrey Smith"	106	79
"2021"	20210826	TRUE	"LVA"	"Las Vegas Aces"	"ATL"	"Atlanta Dream"	3	200	95	"Isaac Barnett, Robert Hussey, Amy Bonner"	78	71
"2021"	20210826	TRUE	"LAS"	"Los Angeles Sparks"	"CON"	"Connecticut Sun"	3	200	87.8	"Billy Smith, Angelica Suffren, John Conley"	72	76
"2021"	20210826	TRUE	"DAL"	"Dallas Wings"	"WAS"	"Washington Mystics"	3	200	88.2	"Danielle Scott, Maj Forsberg, Tiffany Bird"	82	77
"2021"	20210827	TRUE	"PHO"	"Phoenix Mercury"	"NYL"	"New York Liberty"	3	200	97.6	"Eric Brewton, Ashley Gloss, Jenna Reneau"	80	64
"2021"	20210827	TRUE	"CHI"	"Chicago Sky"	"SEA"	"Seattle Storm"	0	200	97.7	"Randy Richardson, Cheryl Flores, Janetta Graham"	73	69
"2021"	20210828	TRUE	"LAS"	"Los Angeles Sparks"	"CON"	"Connecticut Sun"	3	200	86.7	"Amy Bonner, Isaac Barnett, Karleena Tobin"	61	76
"2021"	20210828	TRUE	"LVA"	"Las Vegas Aces"	"IND"	"Indiana Fever"	3	200	97.1	"Matt Kallio, Kurt Walker, Danielle Scott"	87	71
"2021"	20210828	TRUE	"DAL"	"Dallas Wings"	"WAS"	"Washington Mystics"	3	200	93.7	"Kevin Sparrock, Tiara Cruse, Roy Gulbeyan"	75	76
"2021"	20210829	TRUE	"CHI"	"Chicago Sky"	"SEA"	"Seattle Storm"	0	200	91.4	"Blanca Burns, Maj Forsberg, Tim Greene"	107	75
"2021"	20210831	TRUE	"LAS"	"Los Angeles Sparks"	"IND"	"Indiana Fever"	3	200	83.8	"Tiffany Bird, Dannica Mosher, Eric Brewton"	72	74
"2021"	20210831	TRUE	"NYL"	"New York Liberty"	"MIN"	"Minnesota Lynx"	2	200	96.8	"Kevin Sparrock, Tiara Cruse, Roy Gulbeyan"	66	74
"2021"	20210831	TRUE	"CHI"	"Chicago Sky"	"PHO"	"Phoenix Mercury"	1	200	91.1	"Michael Price, Amy Bonner, Toni Patillo"	83	103
"2021"	20210831	TRUE	"CON"	"Connecticut Sun"	"WAS"	"Washington Mystics"	3	200	85.8	"Isaac Barnett, Cheryl Flores, Matt Kallio"	85	75
"2021"	20210902	TRUE	"ATL"	"Atlanta Dream"	"DAL"	"Dallas Wings"	2	200	88	"Fatou Cissoko-Stephens, Tiffany Bird, Cheryl Flores"	68	72
"2021"	20210902	TRUE	"CHI"	"Chicago Sky"	"LVA"	"Las Vegas Aces"	0	200	97	"Tiara Cruse, Karleena Tobin, Randy Richardson"	83	90
"2021"	20210902	TRUE	"LAS"	"Los Angeles Sparks"	"MIN"	"Minnesota Lynx"	2	200	88.3	"Ashley Gloss, Billy Smith, Amy Bonner"	57	66
"2021"	20210902	TRUE	"NYL"	"New York Liberty"	"SEA"	"Seattle Storm"	0	200	91.5	"Dannica Mosher, Maj Forsberg, Isaac Barnett"	75	85
"2021"	20210904	TRUE	"PHO"	"Phoenix Mercury"	"IND"	"Indiana Fever"	3	200	92.1	"Kevin Sparrock, Tim Greene, Angelica Suffren"	87	65
"2021"	20210904	TRUE	"WAS"	"Washington Mystics"	"MIN"	"Minnesota Lynx"	2	200	94.6	"Janetta Graham, Michael Price, Amy Bonner"	75	93
"2021"	20210905	TRUE	"LVA"	"Las Vegas Aces"	"CHI"	"Chicago Sky"	2	200	92.2	"Billy Smith, Jenna Reneau, Maj Forsberg"	84	92
"2021"	20210905	TRUE	"ATL"	"Atlanta Dream"	"DAL"	"Dallas Wings"	2	200	91.6	"Roy Gulbeyan, Matt Kallio, Robert Hussey"	69	64
"2021"	20210906	TRUE	"PHO"	"Phoenix Mercury"	"IND"	"Indiana Fever"	3	200	82.6	"Kevin Fahy, Billy Smith, Michael Price"	86	81
"2021"	20210907	TRUE	"CON"	"Connecticut Sun"	"DAL"	"Dallas Wings"	2	200	85.8	"Amy Bonner, Robert Hussey, Eric Brewton"	83	56
"2021"	20210907	TRUE	"WAS"	"Washington Mystics"	"SEA"	"Seattle Storm"	0	200	96.6	"Tim Greene, Roy Gulbeyan, Jeffrey Smith"	71	105
"2021"	20210908	TRUE	"PHO"	"Phoenix Mercury"	"ATL"	"Atlanta Dream"	3	200	93.3	"Isaac Barnett, Cheryl Flores, Matt Kallio"	76	75
"2021"	20210908	TRUE	"MIN"	"Minnesota Lynx"	"LVA"	"Las Vegas Aces"	0	200	100.6	"Randy Richardson, Dannica Mosher, Maj Forsberg"	81	102
"2021"	20210909	TRUE	"CON"	"Connecticut Sun"	"LAS"	"Los Angeles Sparks"	0	200	84.4	"Karleena Tobin, Fatou Cissoko-Stephens, Roy Gulbeyan"	75	57
"2021"	20210910	TRUE	"IND"	"Indiana Fever"	"MIN"	"Minnesota Lynx"	2	200	91.7	"Eric Brewton, Blanca Burns, Billy Smith"	72	89
"2021"	20210910	TRUE	"ATL"	"Atlanta Dream"	"WAS"	"Washington Mystics"	3	200	91.4	"Maj Forsberg, John Conley, Dannica Mosher"	74	82
"2021"	20210911	TRUE	"NYL"	"New York Liberty"	"DAL"	"Dallas Wings"	2	200	87	"Matt Kallio, Kurt Walker, Danielle Scott"	76	77
"2021"	20210911	TRUE	"CON"	"Connecticut Sun"	"PHO"	"Phoenix Mercury"	1	200	83.8	"Roy Gulbeyan, Karleena Tobin, Ashley Gloss"	76	67
"2021"	20210912	TRUE	"WAS"	"Washington Mystics"	"CHI"	"Chicago Sky"	2	200	94.5	"Cheryl Flores, Tiara Cruse, Angelica Suffren"	79	71
"2021"	20210912	TRUE	"SEA"	"Seattle Storm"	"LAS"	"Los Angeles Sparks"	0	200	86.3	"Billy Smith, Janetta Graham, Kurt Walker"	53	81
"2021"	20210912	TRUE	"IND"	"Indiana Fever"	"MIN"	"Minnesota Lynx"	2	200	88.3	"Michael Price, Toni Patillo, Tim Greene"	80	90
"2021"	20210913	TRUE	"DAL"	"Dallas Wings"	"LVA"	"Las Vegas Aces"	0	200	92.3	"Eric Brewton, John Conley, Amy Bonner"	75	85
"2021"	20210914	TRUE	"IND"	"Indiana Fever"	"ATL"	"Atlanta Dream"	3	200	88.9	"Maj Forsberg, Tiffany Bird, Kevin Fahy"	78	85
"2021"	20210915	TRUE	"NYL"	"New York Liberty"	"CON"	"Connecticut Sun"	3	200	101.4	"Eric Brewton, Angelica Suffren, Ashley Gloss"	69	98
"2021"	20210916	TRUE	"LAS"	"Los Angeles Sparks"	"ATL"	"Atlanta Dream"	3	200	91.5	"Roy Gulbeyan, Kevin Sparrock, Randy Richardson"	74	68
"2021"	20210917	TRUE	"LVA"	"Las Vegas Aces"	"CHI"	"Chicago Sky"	2	200	97.3	"Ashley Gloss, Eric Brewton, Jeffrey Smith"	103	70
"2021"	20210917	TRUE	"MIN"	"Minnesota Lynx"	"IND"	"Indiana Fever"	3	200	97.1	"Tiara Cruse, Isaac Barnett, Cheryl Flores"	92	73
"2021"	20210917	TRUE	"WAS"	"Washington Mystics"	"NYL"	"New York Liberty"	3	200	92.2	"Maj Forsberg, Dannica Mosher, Billy Smith"	80	91
"2021"	20210917	TRUE	"PHO"	"Phoenix Mercury"	"SEA"	"Seattle Storm"	0	200	84.9	"Amy Bonner, Tiffany Bird, Matt Kallio"	85	94
"2021"	20210919	TRUE	"IND"	"Indiana Fever"	"CHI"	"Chicago Sky"	2	200	96.4	"Matt Kallio, Maj Forsberg, Tiffany Bird"	87	98
"2021"	20210919	TRUE	"ATL"	"Atlanta Dream"	"CON"	"Connecticut Sun"	3	200	86.4	"Kurt Walker, Toni Patillo, Tiara Cruse"	64	84
"2021"	20210919	TRUE	"LAS"	"Los Angeles Sparks"	"DAL"	"Dallas Wings"	2	200	92	"Eric Brewton, Fatou Cissoko-Stephens, Kevin Fahy"	84	87
"2021"	20210919	TRUE	"LVA"	"Las Vegas Aces"	"PHO"	"Phoenix Mercury"	1	200	90.1	"Amy Bonner, Tim Greene, Cheryl Flores"	84	83
"2021"	20210919	TRUE	"MIN"	"Minnesota Lynx"	"WAS"	"Washington Mystics"	3	200	91.2	"Randy Richardson, Billy Smith, Blanca Burns"	83	77
